Year,Quarter,Airline,PaxToIndia,PaxFromIndia,FreightToIndia,FreightFromIndia
723.401,808.016,UNITED AIRLINES,33314,15,2,37409
733.483,972.218,UNITED AIRLINES,43548,15,3,44787
741.6097100000001,1247.75426,UNITED AIRLINES,67809,22,1,75165
837.903,706.267,UNITED AIRLINES,40736,15,1,44261
851.269,1845.27,UNITED AIRLINES,32138,20,4,26898
967.28385,2885.6290099999997,UNITED AIRLINES,53603,21,1,61788
987.8644499999999,3003.2800500000003,UNITED AIRLINES,89790,21,4,79432
0,0,UNITED AIRLINES BANGLADESH LTD.,1402,15,1,1709
0,0,UNITED AIRLINES BANGLADESH LTD.,1278,15,3,2028
0,0,UNITED AIRLINES BANGLADESH LTD.,0,17,1,0
0,0,UNITED AIRLINES BANGLADESH LTD.,0,16,3,0
0,0,UNITED AIRLINES BANGLADESH LTD.,0,17,2,0
0,0,UNITED AIRLINES BANGLADESH LTD.,2022,15,4,3392
0,0,UNITED AIRLINES BANGLADESH LTD.,0,16,4,0
0,0,UNITED AIRLINES BANGLADESH LTD.,0,16,2,0
0,0,UNITED AIRLINES BANGLADESH LTD.,2593,15,2,3800
0,0,UNITED AIRLINES BANGLADESH LTD.,575,16,1,1727
1107.575,1202.666,UNITED PARCEL SERVICES,0,16,2,0
1183.735,1015.292,UNITED PARCEL SERVICES,0,19,3,0
1188.753,1172.919,UNITED PARCEL SERVICES,0,17,1,0
1202.731,1003.803,UNITED PARCEL SERVICES,0,16,4,0
1237.849,1056.018,UNITED PARCEL SERVICES,0,16,3,0
1342.02,1445.924,UNITED PARCEL SERVICES,0,17,3,0
1350.095,1424.774,UNITED PARCEL SERVICES,0,19,1,0
1359.576,1046.497,UNITED PARCEL SERVICES,0,16,1,0
1441.511,1404.302,UNITED PARCEL SERVICES,0,18,1,0
1451.16,1344.334,UNITED PARCEL SERVICES,0,15,1,0
1478.353,1271.759,UNITED PARCEL SERVICES,0,17,4,0
1496.315,1444.103,UNITED PARCEL SERVICES,0,18,4,0
1529.351,4129.553,UNITED PARCEL SERVICES,0,22,1,0
1533.068,1227.736,UNITED PARCEL SERVICES,0,15,4,0
1543.791,1424.932,UNITED PARCEL SERVICES,0,18,2,0
1602.41,1494.553,UNITED PARCEL SERVICES,0,15,2,0
1627.974,1319.486,UNITED PARCEL SERVICES,0,15,3,0
1794.462,1551.233,UNITED PARCEL SERVICES,0,19,2,0
1799.37,5519.337,UNITED PARCEL SERVICES,0,21,4,0
1850.245,965.105,UNITED PARCEL SERVICES,0,17,2,0
1918.85,1547.629,UNITED PARCEL SERVICES,0,18,3,0
2174,2172.2290000000003,UNITED PARCEL SERVICES,0,23,4,0
2260.181,3846.599,UNITED PARCEL SERVICES,0,22,3,0
2449.288,3732.601,UNITED PARCEL SERVICES,0,22,4,0
3741.826,5474.082,UNITED PARCEL SERVICES,0,23,2,0
5526.111,7058.896,UNITED PARCEL SERVICES,0,24,2,0
5717.049,6313.927,UNITED PARCEL SERVICES,0,24,1,0
6523.846,6549.811,UNITED PARCEL SERVICES,0,23,3,0
7408.959,11885.242,UNITED PARCEL SERVICES,0,23,1,0
897.888,6187.82,UNITED PARCEL SERVICES,0,22,2,0
0,0,US BANGLA AIRLINES,18641,23,1,19143
0,0,US BANGLA AIRLINES,8882,17,1,8808
0,0,US BANGLA AIRLINES,21236,17,4,20005
0,0,US BANGLA AIRLINES,17342,23,2,18005
0,0,US BANGLA AIRLINES,15627,17,2,14722
0,0,US BANGLA AIRLINES,16208,17,3,15723
0,0.626,US BANGLA AIRLINES,18035,23,3,19195
0,1.4460000000000002,US BANGLA AIRLINES,18044,23,4,18919
0,1.527,US BANGLA AIRLINES,16443,24,1,18507
0,1.607,US BANGLA AIRLINES,18186,22,4,18898
0,138.645,US BANGLA AIRLINES,20434,18,2,21516
0,144.012,US BANGLA AIRLINES,18738,19,2,18537
0,167.184,US BANGLA AIRLINES,23264,19,1,23440
0,168.172,US BANGLA AIRLINES,18810,19,3,18444
0,37.268,US BANGLA AIRLINES,14800,22,3,15235
0,52.08,US BANGLA AIRLINES,2818,21,4,2801
0,53.659,US BANGLA AIRLINES,22625,18,1,23118
0,80.442,US BANGLA AIRLINES,4200,22,1,4001
0,94.514,US BANGLA AIRLINES,13197,22,2,13645
0.14,7.909,US BANGLA AIRLINES,857,21,2,987
0.283,5.349,US BANGLA AIRLINES,14954,24,2,16004
0.32,1.965,US BANGLA AIRLINES,2724,20,4,2529
0.67,125.182,US BANGLA AIRLINES,15576,20,1,16021
0.705,16.808,US BANGLA AIRLINES,5065,21,1,5271
10.111,4.662,US BANGLA AIRLINES,0,20,3,0
121.236,110.407,US BANGLA AIRLINES,21925,18,3,20498
58.739,82.087,US BANGLA AIRLINES,19297,18,4,17421
0,301.67,UZBEKISTAN AIRWAYS,138,20,2,468
1.279,2.877,UZBEKISTAN AIRWAYS,147,20,3,171
1012.887,1329.771,UZBEKISTAN AIRWAYS,14028,16,4,11794
1118.07,1709.91,UZBEKISTAN AIRWAYS,13807,16,3,13301
1128.64,1503.879,UZBEKISTAN AIRWAYS,13289,15,4,11689
12.222,140.951,UZBEKISTAN AIRWAYS,7115,20,1,8511
13.606,567.449,UZBEKISTAN AIRWAYS,22402,19,2,22174
138.647,476.736,UZBEKISTAN AIRWAYS,9592,22,3,9008
14.13,381.164,UZBEKISTAN AIRWAYS,16898,18,4,13948
14.995,383.269,UZBEKISTAN AIRWAYS,16205,19,1,18668
20.026,287.815,UZBEKISTAN AIRWAYS,17030,19,4,14768
2570.149,2183.583,UZBEKISTAN AIRWAYS,14620,15,3,12925
26.313,228.028,UZBEKISTAN AIRWAYS,9594,19,3,14582
35.129,196.938,UZBEKISTAN AIRWAYS,4314,22,1,4497
353.227,1029.284,UZBEKISTAN AIRWAYS,13596,18,2,13739
42.125,668.707,UZBEKISTAN AIRWAYS,18838,24,2,17887
42.956,429.166,UZBEKISTAN AIRWAYS,14697,23,2,14211
468.318,1593.325,UZBEKISTAN AIRWAYS,10220,15,1,12720
54.693,676.848,UZBEKISTAN AIRWAYS,11404,23,3,15992
55.370999999999995,697.706,UZBEKISTAN AIRWAYS,10546,23,4,14115
60.23,164.841,UZBEKISTAN AIRWAYS,2741,21,3,3271
62.112,184.508,UZBEKISTAN AIRWAYS,3396,21,4,3266
65.867,77.829,UZBEKISTAN AIRWAYS,2405,21,2,3515
68.923,354.346,UZBEKISTAN AIRWAYS,8066,22,2,6423
689.509,1198.484,UZBEKISTAN AIRWAYS,13022,18,1,12121
7.738,37.25,UZBEKISTAN AIRWAYS,1109,20,4,970
857.419,1561.094,UZBEKISTAN AIRWAYS,12528,17,2,13149
861.422,1923.77,UZBEKISTAN AIRWAYS,11584,16,1,12522
87.895,716.64,UZBEKISTAN AIRWAYS,12997,24,1,15185
878.42,2010.088,UZBEKISTAN AIRWAYS,12503,15,2,12985
89.43,464.364,UZBEKISTAN AIRWAYS,10853,22,4,10440
9.619,38.868,UZBEKISTAN AIRWAYS,2235,21,1,2303
90.335,379.968,UZBEKISTAN AIRWAYS,10760,23,1,11353
93.525,472.893,UZBEKISTAN AIRWAYS,14414,18,3,15264
949.627,1360.334,UZBEKISTAN AIRWAYS,12585,17,1,14158
963.359,1292.229,UZBEKISTAN AIRWAYS,13490,17,3,13132
984.848,1186.967,UZBEKISTAN AIRWAYS,13886,17,4,12341
994.061,2122.477,UZBEKISTAN AIRWAYS,11547,16,2,13175
1226.9594000000002,643.7085999999999,VIETJET AIR,50062,23,4,47322
1235.832,900.3258000000001,VIETJET AIR,47868,24,2,50159
13.5175,23.778699999999997,VIETJET AIR,5981,22,2,7507
14.4965,30.9656,VIETJET AIR,12514,22,3,14458
174.374,85.228,VIETJET AIR,45747,23,2,45120
43.954699999999995,46.8929,VIETJET AIR,25261,23,1,26026
46.4943,58.023,VIETJET AIR,21900,22,4,23320
593.6549,275.3716,VIETJET AIR,27217,23,3,29410
917.85,771.4256000000001,VIETJET AIR,40309,24,1,45818
130.5555,120.99889999999999,VIETNAM AIRLINES,13475,24,1,14016
56.137,68.4272,VIETNAM AIRLINES,4515,24,2,4662
60.516400000000004,78.31,VIETNAM AIRLINES,17207,23,2,17484
71.0084,41.0518,VIETNAM AIRLINES,12206,23,3,12451
82.9355,79.82150000000001,VIETNAM AIRLINES,15034,23,4,14182
1046.694,1214.626,VIRGIN ATLANTIC AIRLINES,18676,18,1,19196
1073.424,4009.085,VIRGIN ATLANTIC AIRLINES,54964,23,3,68865
1089.94,1544.226,VIRGIN ATLANTIC AIRLINES,21631,19,2,25995
1287.191,3615.71,VIRGIN ATLANTIC AIRLINES,77338,24,2,92840
1295.168,2088.426,VIRGIN ATLANTIC AIRLINES,6210,21,1,12507
1572.108,3315.3,VIRGIN ATLANTIC AIRLINES,59154,23,2,76365
1666.713,3106.619,VIRGIN ATLANTIC AIRLINES,62032,23,1,73583
1692.839,3346.869,VIRGIN ATLANTIC AIRLINES,50987,22,4,40622
1748.956,2771.14,VIRGIN ATLANTIC AIRLINES,1304,21,2,8884
1809.57,8417.6,VIRGIN ATLANTIC AIRLINES,76872,24,1,79478
1859.964,4293.371,VIRGIN ATLANTIC AIRLINES,83145,23,4,66550
1870.314,3038.868,VIRGIN ATLANTIC AIRLINES,27664,21,4,29560
2057.451,3046.681,VIRGIN ATLANTIC AIRLINES,8060,21,3,19613
2317.082,3446.98,VIRGIN ATLANTIC AIRLINES,35414,22,1,43867
24.034,73.493,VIRGIN ATLANTIC AIRLINES,0,20,2,0
2526.942,3521.154,VIRGIN ATLANTIC AIRLINES,43941,22,2,49731
3644.878,4495.499,VIRGIN ATLANTIC AIRLINES,60248,22,3,69188
373.304,969.157,VIRGIN ATLANTIC AIRLINES,0,20,3,0
579.652,1148.095,VIRGIN ATLANTIC AIRLINES,14949,20,1,20066
599.919,1366.869,VIRGIN ATLANTIC AIRLINES,19134,17,1,20491
615.665,910.794,VIRGIN ATLANTIC AIRLINES,22536,17,4,17985
627.506,1343.328,VIRGIN ATLANTIC AIRLINES,15171,16,2,20160
631.807,1239.17,VIRGIN ATLANTIC AIRLINES,21533,19,4,18074
632.655,1348.015,VIRGIN ATLANTIC AIRLINES,21838,16,4,18031
635.361,938.025,VIRGIN ATLANTIC AIRLINES,18204,15,1,19438
646.66,1021.386,VIRGIN ATLANTIC AIRLINES,3899,20,4,3492
680.982,1310.65,VIRGIN ATLANTIC AIRLINES,20736,16,3,21193
693.545,1218.055,VIRGIN ATLANTIC AIRLINES,20334,16,1,21084
743.736,1102.57,VIRGIN ATLANTIC AIRLINES,13023,15,2,20072
752.672,1181.997,VIRGIN ATLANTIC AIRLINES,22119,15,4,18039
767.708,1291.469,VIRGIN ATLANTIC AIRLINES,21292,19,1,21284
856.414,787.86,VIRGIN ATLANTIC AIRLINES,18423,15,3,20356
867.502,1619.813,VIRGIN ATLANTIC AIRLINES,20326,17,3,19888
867.793,1441.703,VIRGIN ATLANTIC AIRLINES,16334,17,2,21777
871.302,1408.627,VIRGIN ATLANTIC AIRLINES,16613,18,2,21113
895.793,1349.01,VIRGIN ATLANTIC AIRLINES,22272,18,4,17917
940.938,1510.576,VIRGIN ATLANTIC AIRLINES,18564,18,3,20099
942.627,1342.059,VIRGIN ATLANTIC AIRLINES,22719,19,3,22963
2756.7403600000002,5000.150529999997,VISTARA,327289,23,4,303138
0,0,VISTARA AIRLINES,306,20,2,51
0,0,VISTARA AIRLINES,38648,20,1,44144
0,0,VISTARA AIRLINES,48227,19,4,48497
0,0.5654,VISTARA AIRLINES,20043,19,3,24347
1001.828,897.744,VISTARA AIRLINES,34683,20,4,37501
1379.7753,1830.282,VISTARA AIRLINES,71034,21,4,82965
1442.351,1992.072,VISTARA AIRLINES,78454,22,1,95803
1461.907,1994.896,VISTARA AIRLINES,98375,22,2,101324
1620.483,3084.5262000000002,VISTARA AIRLINES,217185,23,1,233958
1625.51,2137.733,VISTARA AIRLINES,131173,22,3,139060
1829.3300000000002,2200.89835,VISTARA AIRLINES,193356,22,4,177643
2048.2962800000005,4202.4631500000005,VISTARA AIRLINES,250757,23,3,263767
2172.6765299999997,3999.42864,VISTARA AIRLINES,240709,23,2,247726
295.4195,257.312,VISTARA AIRLINES,9541,20,3,16036
3323.46069,6268.874989999999,VISTARA AIRLINES,355128,24,1,376447
4060.0391200000004,5070.55721,VISTARA AIRLINES,364477,24,2,376400
486.525,652.771,VISTARA AIRLINES,21218,21,1,26355
544.674,760.638,VISTARA AIRLINES,9552,21,2,18217
632.4735,1159.994,VISTARA AIRLINES,17521,21,3,40789
0,0,YEMENIA AIRWAYS,104,20,4,447
0,0,YEMENIA AIRWAYS,0,15,2,318
0,0.36,YEMENIA AIRWAYS,24,20,2,884
0,1.294,YEMENIA AIRWAYS,21,15,3,725
0,1.534,YEMENIA AIRWAYS,51,20,3,2412
0,11.658,YEMENIA AIRWAYS,2288,18,4,1903
0,14.37,YEMENIA AIRWAYS,1676,17,1,1543
0,18.726,YEMENIA AIRWAYS,2233,22,2,2142
0,19.9098,YEMENIA AIRWAYS,2405,22,1,2147
0,2.289,YEMENIA AIRWAYS,44,15,4,374
0,22.118,YEMENIA AIRWAYS,2919,20,1,3177
0,24.757,YEMENIA AIRWAYS,3523,19,4,3231
0,24.765699999999995,YEMENIA AIRWAYS,3104,23,1,3361
0,26.764199999999995,YEMENIA AIRWAYS,3365,23,3,3486
0,3.007,YEMENIA AIRWAYS,582,16,3,580
0,3.201,YEMENIA AIRWAYS,2065,17,3,2033
0,3.263,YEMENIA AIRWAYS,59,16,1,217
0,3.878,YEMENIA AIRWAYS,1111,16,4,1268
0,3.99537,YEMENIA AIRWAYS,472,24,2,1131
0,31.141599999999997,YEMENIA AIRWAYS,3597,22,4,3277
0,34.1656,YEMENIA AIRWAYS,1906,23,4,2538
0,4.316,YEMENIA AIRWAYS,386,21,2,546
0,5.066,YEMENIA AIRWAYS,367,21,3,879
0,5.6615,YEMENIA AIRWAYS,738,21,1,622
0,6.023,YEMENIA AIRWAYS,1898,18,2,2044
0,6.799,YEMENIA AIRWAYS,430,16,2,765
0,8.154,YEMENIA AIRWAYS,1936,18,3,2094
0,8.382,YEMENIA AIRWAYS,2808,19,1,2663
0,9.231,YEMENIA AIRWAYS,2499,19,2,3076
0,9.314,YEMENIA AIRWAYS,1990,17,4,2205
0,9.437,YEMENIA AIRWAYS,1713,17,2,1696
0,9.7955,YEMENIA AIRWAYS,2948,19,3,3084
0.12,8.745,YEMENIA AIRWAYS,2021,18,1,2061
0.135,24.359299999999998,YEMENIA AIRWAYS,2842,22,3,2744
0.141,28.8351,YEMENIA AIRWAYS,2735,23,2,2807
0.215,31.594240000000003,YEMENIA AIRWAYS,1576,24,1,2306
0.268,14.6645,YEMENIA AIRWAYS,1617,21,4,1255
2.196,151.511,YEMENIA AIRWAYS,6841,15,1,7102
